TimeSinceFirstFrame(s), AngleAtTime(deg), dTime(1/2of30fps)(s), dAngle(0.01deg)
1.0	0.3487	0.0	0.0009
2.0	0.3406	0.0	0.0009
3.0	0.3396	0.0	0.0009
4.0	0.3344	0.0	0.0009
5.0	0.332	0.0	0.0009
6.0	0.3295	0.0	0.0009
7.0	0.3252	0.0	0.0009
8.0	0.3218	0.0	0.0009
9.0	0.3189	0.0	0.0009
10.0	0.3142	0.0	0.0009
11.0	0.3112	0.0	0.0009
12.0	0.3053	0.0	0.0009
13.0	0.3031	0.0	0.0009
14.0	0.302	0.0	0.0009
15.0	0.2974	0.0	0.0009
16.0	0.296	0.0	0.0009
17.0	0.2923	0.0	0.0009
18.0	0.2888	0.0	0.0009
19.0	0.2847	0.0	0.0009
20.0	0.2828	0.0	0.0009
21.0	0.2786	0.0	0.0009
22.0	0.2769	0.0	0.0009
23.0	0.2736	0.0	0.0009
24.0	0.2691	0.0	0.0009
25.0	0.2678	0.0	0.0009
26.0	0.265	0.0	0.0009
27.0	0.2619	0.0	0.0009
28.0	0.2573	0.0	0.0009
29.0	0.2572	0.0	0.0009
30.0	0.2517	0.0	0.0009
31.0	0.2491	0.0	0.0009
32.0	0.2465	0.0	0.0009
33.0	0.2447	0.0	0.0009
34.0	0.241	0.0	0.0009
35.0	0.2384	0.0	0.0009
36.0	0.2351	0.0	0.0009
37.0	0.234	0.0	0.0009
38.0	0.2306	0.0	0.0009
39.0	0.2273	0.0	0.0009
40.0	0.2262	0.0	0.0009
41.0	0.223	0.0	0.0009
42.0	0.2191	0.0	0.0009
43.0	0.2173	0.0	0.0009
44.0	0.2143	0.0	0.0009
45.0	0.2118	0.0	0.0009
46.0	0.2102	0.0	0.0009
47.0	0.2079	0.0	0.0009
48.0	0.204	0.0	0.0009
49.0	0.201	0.0	0.0009
50.0	0.1992	0.0	0.0009
51.0	0.1969	0.0	0.0009
52.0	0.1957	0.0	0.0009
53.0	0.1921	0.0	0.0009
54.0	0.1903	0.0	0.0009
55.0	0.1876	0.0	0.0009
56.0	0.1846	0.0	0.0009
57.0	0.1829	0.0	0.0009
58.0	0.1815	0.0	0.0009
59.0	0.1794	0.0	0.0009
60.0	0.1777	0.0	0.0009
61.0	0.1753	0.0	0.0009
62.0	0.1729	0.0	0.0009
63.0	0.1712	0.0	0.0009
64.0	0.1693	0.0	0.0009
65.0	0.1677	0.0	0.0009
66.0	0.165	0.0	0.0009
67.0	0.1627	0.0	0.0009
68.0	0.1604	0.0	0.0009
69.0	0.1593	0.0	0.0009
70.0	0.1575	0.0	0.0009
71.0	0.1552	0.0	0.0009
72.0	0.1539	0.0	0.0009
73.0	0.1512	0.0	0.0009
74.0	0.1502	0.0	0.0009
75.0	0.1477	0.0	0.0009
76.0	0.1469	0.0	0.0009
77.0	0.1442	0.0	0.0009
78.0	0.1426	0.0	0.0009
79.0	0.1404	0.0	0.0009
80.0	0.139	0.0	0.0009
81.0	0.1376	0.0	0.0009
82.0	0.1361	0.0	0.0009
83.0	0.1345	0.0	0.0009
84.0	0.1322	0.0	0.0009
85.0	0.1304	0.0	0.0009
86.0	0.1291	0.0	0.0009
87.0	0.1283	0.0	0.0009
88.0	0.1262	0.0	0.0009
89.0	0.1239	0.0	0.0009
90.0	0.1233	0.0	0.0009
91.0	0.1216	0.0	0.0009
92.0	0.1203	0.0	0.0009
93.0	0.1192	0.0	0.0009
94.0	0.1165	0.0	0.0009
95.0	0.1159	0.0	0.0009
96.0	0.1143	0.0	0.0009
97.0	0.1127	0.0	0.0009
98.0	0.112	0.0	0.0009
99.0	0.1096	0.0	0.0009
100.0	0.1095	0.0	0.0009
101.0	0.1071	0.0	0.0009
102.0	0.1064	0.0	0.0009
103.0	0.1055	0.0	0.0009
104.0	0.1036	0.0	0.0009
105.0	0.1026	0.0	0.0009
106.0	0.1011	0.0	0.0009
107.0	0.0988	0.0	0.0009
108.0	0.0973	0.0	0.0009
109.0	0.0973	0.0	0.0009
110.0	0.0958	0.0	0.0009
111.0	0.0952	0.0	0.0009
112.0	0.0936	0.0	0.0009
113.0	0.0925	0.0	0.0009
114.0	0.0909	0.0	0.0009
115.0	0.0897	0.0	0.0009
116.0	0.0893	0.0	0.0009
117.0	0.0885	0.0	0.0009
118.0	0.087	0.0	0.0009
119.0	0.0855	0.0	0.0009
120.0	0.0849	0.0	0.0009
121.0	0.0839	0.0	0.0009
122.0	0.0833	0.0	0.0009
123.0	0.0828	0.0	0.0009
124.0	0.0821	0.0	0.0009
125.0	0.0813	0.0	0.0009
126.0	0.0803	0.0	0.0009
127.0	0.0793	0.0	0.0009
128.0	0.078	0.0	0.0009
129.0	0.0772	0.0	0.0009
130.0	0.0764	0.0	0.0009
131.0	0.0758	0.0	0.0009
132.0	0.0747	0.0	0.0009
133.0	0.0742	0.0	0.0009
134.0	0.0739	0.0	0.0009
135.0	0.0727	0.0	0.0009
136.0	0.0725	0.0	0.0009
137.0	0.0709	0.0	0.0009
138.0	0.0704	0.0	0.0009
139.0	0.0697	0.0	0.0009
140.0	0.0689	0.0	0.0009
141.0	0.0686	0.0	0.0009
142.0	0.0682	0.0	0.0009
143.0	0.0669	0.0	0.0009
144.0	0.0663	0.0	0.0009
145.0	0.0655	0.0	0.0009
146.0	0.0654	0.0	0.0009
147.0	0.0642	0.0	0.0009
148.0	0.0637	0.0	0.0009
149.0	0.0626	0.0	0.0009
150.0	0.062	0.0	0.0009
151.0	0.0617	0.0	0.0009
152.0	0.0608	0.0	0.0009
153.0	0.06	0.0	0.0009
154.0	0.0589	0.0	0.0009
155.0	0.0584	0.0	0.0009
156.0	0.0573	0.0	0.0009
157.0	0.0572	0.0	0.0009
158.0	0.0572	0.0	0.0009
159.0	0.0562	0.0	0.0009
160.0	0.0557	0.0	0.0009
161.0	0.0556	0.0	0.0009
162.0	0.0547	0.0	0.0009
